_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,category,category:confidence,category_gold,id,screenname,text
662825054,FALSE,finalized,3,2/18/15 14:00,Information,1,,4867127134,pfizer_news,Pfe receives clearance from the U.S. Federal Trade Commission and the Canadian Competition Bureau for Wyeth acquisition http://bit.ly/PXojp
662825055,FALSE,finalized,3,2/18/15 13:40,Information,1,,3558421649,pfizer_news,Pfizer Sponsors 7th Biennial U.S. â€“ Africa Business Summit: http://tinyurl.com/ko3fkp. www.africacncl.org
662825056,FALSE,finalized,3,2/18/15 9:08,Information,1,,3386393027,pfizer_news,"PRWeek interview with Ray Kerins, VP, Worldwide Communications, on Pfizer's approach to social media http://tinyurl.com/pupu5g"
662825057,FALSE,finalized,3,2/18/15 12:14,Information,1,,3166554122,pfizer_news,"Pres Clinton, Pfizer & Mylan: To lower prices of meds for patients w/ drug-resistant HIV in developing countries http://tinyurl.com/cddqju"
662825058,FALSE,finalized,3,2/18/15 13:32,Information,1,,3110319997,pfizer_news,"Sally Susman, Chief Communications Officer, speaks with D S Simon Vlog Views about challenges facing Pharma: http://www.vlogviews.com/"
662825059,FALSE,finalized,3,2/18/15 5:05,Action,1,,2912096431,pfizer_news,Want to hear a discussion w/CFO Frank Dâ€™Amelio at BMO's Capital Markets 9th Annual Focus On Healthcare Conference? http://tinyurl.com/l65a74
662825060,FALSE,finalized,3,2/18/15 11:29,Action,1,,2804947622,pfizer_news,"Be a part of Pfizer Communications! Sr. Mgn Position Available: Check out http://tinyurl.com/nutmm7 Enter US, Job ID 932988"
662825061,FALSE,finalized,3,2/18/15 4:26,Dialogue,0.6775,,2802144602,pfizer_news,Nice being at the #BDI Social Media conference this morning. Great job done by the presenters and the hosts
662825062,FALSE,finalized,3,2/18/15 6:57,Information,1,,2780812190,pfizer_news,Business Development Institute: Social Communications & Healthcare - Case Studies & Roundtable http://tinyurl.com/nf4t4e
662825063,FALSE,finalized,3,2/18/15 6:43,Information,1,,2763914785,pfizer_news,"Sally Susman, Pfizerâ€™s SVP & Chief Communications Officer, Speaking at ExL Pharmaâ€™s 5th Annual PR & Comms Summit http://tinyurl.com/m2fn2p"
662825064,FALSE,finalized,3,2/18/15 14:05,Action,1,,3.74943E+17,pfizer_news,Pfizer invites public to listen to webcast of Pfizer discussion at healthcare conference http://t.co/UU6MWXWjQj
662825065,FALSE,finalized,3,2/18/15 9:12,Information,1,,3.29634E+17,pfizer_news,On @TheDoctors Freda Lewis-Hall MD talks about how stress can impact your health http://t.co/c77PGl8P0w
662825066,FALSE,finalized,3,2/18/15 6:59,Information,1,,2.56503E+17,pfizer_news,Successful preventive care strategies will come when people from different disciplines work together http://t.co/uMNMK0sY
662825067,FALSE,finalized,3,2/18/15 11:12,Information,1,,2.25964E+17,pfizer_news,Bob Libbey: #LetsGetOld That is how you build a community #BDI1
662825068,FALSE,finalized,3,2/18/15 12:59,Information,1,,2.25962E+17,pfizer_news,Caroline Roan: #LetsGetOld developed to encourage &amp  support a dialogue about getting older and living better #BDI1
662825069,FALSE,finalized,3,2/18/15 4:27,Information,1,,2.12263E+17,pfizer_news,Pfizer Global Health Fellow David Marshall addressing health issues for underserved populations from Beijing http://t.co/LKXsDBdJ
662825070,FALSE,finalized,3,2/18/15 11:47,Information,0.6662,,2.12258E+17,pfizer_news,Not all migraine treatments are created equal. http://t.co/M0BroaQM #JoinTheCampaign
662825071,FALSE,finalized,3,2/18/15 12:01,Information,1,,1.8468E+17,pfizer_news,2012 Pfizer Global Health Fellow Lie-Ju Hwang will address health issues for underserved populations in China #GHF http://t.co/21U2RGDP
662825072,FALSE,finalized,3,2/18/15 13:12,Information,1,,1.15849E+17,pfizer_news,Pfizer Inc. and the Pfizer Foundation named a 2011 finalist in the #citizenawards for its Global Health Partnerships program
662825073,FALSE,finalized,3,2/18/15 4:01,Information,1,,1.14454E+17,pfizer_news,Pfizer GHF Yolande Morris addressing health issues & improving care for underserved populations from Rwanda http://t.co/OhQygESL
662825074,FALSE,finalized,3,2/18/15 10:17,Action,1,,27265865309,pfizer_news,"Oct. 13 is National Metastatic #Breastcancer #Awareness Day  join Pfizer to raise awareness of advanced BC, for info visit: mbcnetwork.org"
662825075,FALSE,finalized,3,2/18/15 4:29,Information,1,,27153599196,pfizer_news,Chemically labeled crayons expose children to world of chemistry as they color http://bit.ly/aqdiDA
662825076,FALSE,finalized,3,2/18/15 12:24,Information,1,,3719223280,pfizer_news,"NYTimes article: â€œFor Profit, Industry Seeks Cancer Drugsâ€ù on Pfizerâ€™s all-out effort to develop drugs for cancer http://tinyurl.com/m5bsk5"
662825077,FALSE,finalized,3,2/18/15 10:29,Information,1,,3581747024,pfizer_news,Abbott entered agreement w/Pfizer to develop test to screen non-small cell lung cancer tumors: http://tinyurl.com/kskob4
662825078,FALSE,finalized,3,2/18/15 11:25,Information,1,,2.56756E+17,pfizer_news,"Oonagh Puglisi, Manager, CR, discusses the value skills based volunteerism has to the business #BCLCglobal"
662825079,FALSE,finalized,3,2/18/15 6:11,Information,0.6747,,1.84697E+17,pfizer_news,"Just laugh it off! Laugh more to #StayHealthy, to feel less stressed, and to be happier http://t.co/lasKKtKD #PhillisDillerInsight #TSN"
662825080,FALSE,finalized,3,2/18/15 9:04,Information,1,,3741419660,pfizer_news,"Dr. Mace Rothenberg, Dir, Clinical Development, Oncology, speaks/w Patt Morrison/89.3 KPCC re cancer research http://tinyurl.com/mncugk"
662825081,FALSE,finalized,3,2/18/15 4:30,Information,1,,2.12508E+17,pfizer_news,LATINO USA anchor Maria Hinojosa joins Pfizer in hosting a Town Hall in LA to focus attention on Cancer in the Latino community
662825082,FALSE,finalized,3,2/18/15 8:33,Information,0.6582,,1.85013E+17,pfizer_news,Can #StarTrek teach people about #Ethics? Read #TSNâ€™s @VRulon reflections on a Trekkerâ€™s #SpinalChord injury http://t.co/48IeruSA
662825083,FALSE,finalized,3,2/18/15 11:50,Information,1,,1.4887E+17,pfizer_news,Mobile health is key for patient support and management in a variety of ways including adherence and monitoring http://t.co/za1UvSFB #TSN
662825084,FALSE,finalized,3,2/18/15 11:26,Information,1,,1.15876E+17,pfizer_news,Doctors debate whether routine autism screenings for children are beneficial or not http://t.co/EwZ2AVLg #TSN
662825085,FALSE,finalized,3,2/18/15 4:39,Information,1,,3.46031E+16,pfizer_news,Pfizer to acquire Ferrosanâ€™s Consumer Healthcare Business http://on.pfizer.com/eG1wO3
662825086,FALSE,finalized,3,2/18/15 12:24,Action,0.6644,,3842765145,pfizer_news,Pfizer invites public to listen to webcast of Pfizer discussion at Morgan Stanley Global Healthcare Conference: http://tinyurl.com/mnkudr
662825087,FALSE,finalized,3,2/18/15 13:33,Information,0.6602,,3.76003E+17,pfizer_news,RT â€œ@getold: Dr. Freda Lewis-Hall asks  What are you doing to Get Old the way you want?  http://t.co/PLBMbNeJsd #healthyagingmonthâ€ù
662825088,FALSE,finalized,3,2/18/15 4:38,Information,1,,3.31457E+17,pfizer_news,May is High Blood Pressure Education Month. Per @CDCgov about 67 million people in US have high blood pressure aka #hypertension @pfizer
662825089,FALSE,finalized,3,2/18/15 12:19,Information,1,,2.2638E+17,pfizer_news,Pfizer Global Health Fellow Janet White #GHF addressing health issues for underserved populations from Kampala http://t.co/X1Q8ZBDz
662825090,FALSE,finalized,3,2/18/15 13:55,Information,1,,2.12583E+17,pfizer_news,Gary Pelletier of Pfizer Helpful Answers participates in Town Hall with LATINO USA addressing cancer and the Latino community
662825091,FALSE,finalized,3,2/18/15 9:03,Information,1,,1.85453E+17,pfizer_news,2012 Pfizer Global Health Fellow Jeffrey Trocio will address health issues for underserved populations in Uganda #GHF http://t.co/qeE2xXSJ
662825092,FALSE,finalized,3,2/18/15 9:04,Information,1,,1.85424E+17,pfizer_news,ReACT (Respect A Caregiverâ€™s Time) members featured in new NAC â€˜Best Practices in Workplace Eldercare Reportâ€™ http://t.co/ChNiMzSP
662825093,FALSE,finalized,3,2/18/15 13:01,Information,1,,12710435385,pfizer_news,World Bank & Pfizer announce initiative to help improve healthcare delivery in developing countries http://bit.ly/clU4e5
662825094,FALSE,finalized,3,2/18/15 4:27,Action,1,,2.58583E+17,pfizer_news,Pleased to share that Pfizerâ€™s CentrumÂ® SilverÂ® was used in recently published Physicians Health Study II: Learn more http://t.co/zf9sHDWn
662825095,FALSE,finalized,3,2/18/15 4:24,Information,1,,1.54225E+17,pfizer_news,Pfizer Received FDA Approval for Prevnar 13 for Prevention of Pneumococcal Pneumonia and Invasive Disease in Adults 50+ http://t.co/npVBa02K
662825096,FALSE,finalized,3,2/18/15 12:22,Information,0.6656,,13011048007,pfizer_news,Pfizer invites public to view & listen to Webcast of Pfizer presentation at healthcare conference: http://bit.ly/a8XtSi
662825097,FALSE,finalized,3,2/18/15 4:40,Information,0.6614,,3.32235E+17,pfizer_news,PFE Invites Public to View &amp  Listen to Webcast of Pfizer Presentation at Healthcare Conference http://t.co/bur7tYaD7q
662825098,FALSE,finalized,3,2/18/15 13:00,Information,1,,2.1299E+17,pfizer_news,Pfizer Global Health Fellow Albert Dunne addressing health issues for underserved populations from Nairobi http://t.co/ROvKV0Gg
662825099,FALSE,finalized,3,2/18/15 14:00,Information,1,,1.87225E+17,pfizer_news,@TSNTWISH celebrates the scientist responsible for the #BunsenBurner & discovery of Cesium & Rubidium: Robert Bunsen http://t.co/qynSqcao
662825100,FALSE,finalized,3,2/18/15 11:38,Action,1,,1.86633E+17,pfizer_news,"Today is a day full of jokes but your health is not a laughing matter.Find tips, tools and support to quit smoking at http://t.co/wwGouQrH"
662825101,FALSE,finalized,3,2/18/15 13:18,Action,1,,1.54236E+17,pfizer_news,Pfizer invites public to view and listen to webcast of Pfizer presentation at healthcare conference http://t.co/9PgTOgkB
662825102,FALSE,finalized,3,2/18/15 3:51,Information,1,,1.19154E+17,pfizer_news,Pfizer GHF Nancy Ng addressing health issues & improving care for underserved populations from Ethiopia http://t.co/Yspd9k69
662825103,FALSE,finalized,3,2/18/15 12:23,Action,1,,1.19123E+17,pfizer_news,A retrospective study on the lifetime risk of developing COPD was recently released. Weigh in here http://t.co/gEF922m0
662825104,FALSE,finalized,3,2/18/15 6:45,Information,1,,1.19041E+17,pfizer_news,Pfizerâ€™s Prevnar 13 wins Prix Galien award for Best Pharmaceutical Agent: http://t.co/hb6MCkqo
662825105,FALSE,finalized,3,2/18/15 12:25,Information,1,,1.18725E+17,pfizer_news,An interesting study tracks medication adherence with Integrated Health Systems http://t.co/pwZ34OzY
662825106,FALSE,finalized,3,2/18/15 12:21,Information,1,,7.88309E+16,pfizer_news,Pfizer recognized by CIO Magazine as one of the CIO 100 Award honorees http://on.pfizer.com/mR7Dut
662825107,FALSE,finalized,3,2/18/15 11:59,Action,0.6663,,7.8491E+16,pfizer_news,June is #LGBT month and TSN is honoring the communityâ€™s scientists. Check out the Think Science Now blog at http://on.pfizer.com/kF1Y50
662825108,FALSE,finalized,3,2/18/15 4:34,Information,1,,3.58204E+16,pfizer_news,Tami Evans as a Pfizer Global Health Fellow: http://on.pfizer.com/f1WKTc
662825109,FALSE,finalized,3,2/18/15 6:57,Information,1,,4348114383,pfizer_news,Pfizer to again be named to Working Mother 100 Best Companies list: http://bit.ly/17HinP  http://bit.ly/127Zuk
662825110,FALSE,finalized,3,2/18/15 11:43,Action,0.6663,,4320726253,pfizer_news,Check it out! Pfizer earned a score of 100-the highest possible-in the 2010 Corporate Equality Index http://bit.ly/3bIrKF
662825111,FALSE,finalized,3,2/18/15 6:44,Information,1,,4156863802,pfizer_news,Pfizer and Wyeth to divest certain animal health assets to Boehringer Ingelheim: http://tinyurl.com/mf4y8d
662825112,FALSE,finalized,3,2/18/15 12:39,Information,1,,2.98484E+17,pfizer_news,Pfizer comments: Essential health benefits mean access to right treatment at affordable out-of-pocket costs http://t.co/Sup5dX0u
662825113,FALSE,finalized,3,2/18/15 4:23,Dialogue,0.3427,,2.30728E+17,pfizer_news,People who take their #meds are more productive at work. Are you?  http://t.co/7cAwfuZj
662825114,FALSE,finalized,3,2/18/15 5:23,Information,1,,1.87284E+17,pfizer_news,2012 Pfizer Global Health Fellow Janet White will address health issues for underserved populations in Uganda #GHF http://t.co/LwF1ugAt
662825115,FALSE,finalized,3,2/18/15 12:23,Information,1,,1.57506E+17,pfizer_news,#TSN Member Vera Rulon discusses how much of the healthcare technology from #startrek has become reality http://t.co/0tInt6UU #healthcare
662825116,FALSE,finalized,3,2/18/15 13:43,Information,1,,1.19552E+17,pfizer_news,The National Association of Boards of Pharmacy and Pfizer Educate Patients About Counterfeit Medicines Online http://t.co/G5XZ8seB
662825117,FALSE,finalized,3,2/18/15 13:36,Action,0.654,,4349067958,pfizer_news,Pfizerâ€™s Medicine Safety site provides explicate instructions on how to report an AE http://bit.ly/GVxC3 or call 1-800-438-1985
662825118,FALSE,finalized,3,2/18/15 4:31,Information,1,,3.3507E+17,pfizer_news,Non-adherence to medicines is a major healthcare cost contributor http://t.co/tFuRZr8nVH
662825119,FALSE,finalized,3,2/18/15 13:03,Information,0.6602,,1.87285E+17,pfizer_news,#ThinkScienceNowâ€™s @VRulon talks about the role of mobile technology in #healthcare http://t.co/hCicrQiZ #mobileHealth #mhealth
662825120,FALSE,finalized,3,2/18/15 13:30,Information,1,,1.5752E+17,pfizer_news,Healthcare is evolving due to technology and m-health. More people are talking to each other about healthcare online http://t.co/fXNRtuom
662825121,FALSE,finalized,3,2/18/15 9:32,Information,0.6668,,1.19742E+17,pfizer_news,An interesting study tracks medication adherence with Integrated Health Systems http://t.co/pwZ34OzY
662825122,FALSE,finalized,3,2/18/15 4:26,Information,1,,8.06808E+16,pfizer_news,"Caroline Roan, VP, Corporate Responsibility, discussed successes of partnership w/Accordia and Infectious Diseases Institute"
662825123,FALSE,finalized,3,2/18/15 3:53,Information,1,,3.7184E+16,pfizer_news,Pfizer Global Security Director David Shore panelist in Pharma IQ 2nd Annual Anti-counterfeiting Conference http://on.pfizer.com/igHSIQ
662825124,FALSE,finalized,3,2/18/15 3:52,Information,1,,28892465962,pfizer_news,"According to a Pfizer-sponsored survey, 52% of women with metastatic breast cancer (MBC) believe MBC receives too little public attention"
662825125,FALSE,finalized,3,2/18/15 11:18,Information,1,,2.99208E+17,pfizer_news,#IOM: No evidence of major safety concerns associated with adherence to the childhood immunization schedule. http://t.co/lRGRHk6G
662825126,FALSE,finalized,3,2/18/15 6:55,Action,0.6639,,1.57565E+17,pfizer_news,Should exclusivity rights be given to #pharma companies after development of a new drug? What are your thoughts? http://t.co/83072dlc
662825127,FALSE,finalized,3,2/18/15 13:56,Action,1,,4443610560,pfizer_news,Heart disease is the leading killer in the United States. Get your cholesterol checked during National Cholesterol Education Month
662825128,FALSE,finalized,3,2/18/15 9:37,Information,1,,3.81402E+17,pfizer_news,World CML Day is held on 9/22 because the translocation of human chromosomes 9 and 22 can cause Chronic Myeloid Leukemia #CMLWorld2013
662825129,FALSE,finalized,3,2/18/15 13:43,Information,1,,2.99518E+17,pfizer_news,Pfizer Latin America President: Economic empowerment of women is a business issue http://t.co/m5wtAEkx
662825130,FALSE,finalized,3,2/18/15 14:03,Information,1,,2.60851E+17,pfizer_news,Sometimes the simplest solutions can transform #healthcare delivery http://t.co/hyDAlaF4 via @vrulon and @thinksciencenow
662825131,FALSE,finalized,3,2/18/15 9:05,Information,1,,4.01228E+16,pfizer_news,U.S. Supreme Court Decision in Bruesewitz V. Wyeth a win for public health http://on.pfizer.com/eegkBX
662825132,FALSE,finalized,3,2/18/15 13:20,Action,0.6674,,3.82537E+17,pfizer_news,Pfizer helps @RareDiseases launch a new resource to educate on Gaucher disease. Learn more: http://t.co/16kSfvAorn
